food,foodLabel,subclass_of,subclass_ofLabel,serving_temperature,serving_temperatureLabel,color,colorLabel
http://www.wikidata.org/entity/Q6356132,Q6356132,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6367821,Q6367821,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6367928,Q6367928,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6374730,Q6374730,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6374730,Q6374730,http://www.wikidata.org/entity/Q13360264,paj,,,,
http://www.wikidata.org/entity/Q6377352,Q6377352,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6379127,Q6379127,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6380358,Q6380358,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6392452,Q6392452,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6393510,Q6393510,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6394873,Q6394873,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6395436,Q6395436,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6395436,Q6395436,http://www.wikidata.org/entity/Q746549,maträtt,,,,
http://www.wikidata.org/entity/Q6399898,Q6399898,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6400262,Q6400262,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6400371,Q6400371,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6400371,Q6400371,http://www.wikidata.org/entity/Q666242,Tunna bröd,,,,
http://www.wikidata.org/entity/Q6400994,Q6400994,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6401206,Q6401206,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6401206,Q6401206,http://www.wikidata.org/entity/Q5159627,konfektyr,,,,
http://www.wikidata.org/entity/Q6401568,Q6401568,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6401568,Q6401568,http://www.wikidata.org/entity/Q41415,soppa,,,,
http://www.wikidata.org/entity/Q6402674,Q6402674,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6402697,Q6402697,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6402758,Q6402758,http://www.wikidata.org/entity/Q2095,mat,,,,
http://www.wikidata.org/entity/Q6402758,Q6402758,http://www.wikidata.org/entity/Q178024,deg,,,,
http://www.wikidata.org/entity/Q6403100,Q6403100,http://www.wikidata.org/entity/Q2095,mat,,,,
